"","status","family","pval","qval","genes","num_cells_expressed"
"Gart","OK","negbinomial.size",0.000270559550872194,0.00277463003330015,"Gart",124
"Ifngr2","OK","negbinomial.size",0.0019691214725389,0.0147599608785782,"Ifngr2",169
"Il10rb","OK","negbinomial.size",2.21206639476676e-09,6.19845928505417e-08,"Il10rb",39
"Tuba1b","OK","negbinomial.size",3.47930346387933e-06,5.68937608881199e-05,"Tuba1b",285
"Racgap1","OK","negbinomial.size",0.000518319726527967,0.00482151276503198,"Racgap1",134
"Dip2b","OK","negbinomial.size",0.000394667584678506,0.00385527574329569,"Dip2b",162
"Scn8a","OK","negbinomial.size",0.0073723395255176,0.0424932964346227,"Scn8a",25
"Nr4a1","OK","negbinomial.size",0.00757598335881253,0.043270102083323,"Nr4a1",111
"Krt7","OK","negbinomial.size",2.75595146138055e-22,3.19396044606792e-20,"Krt7",36
"Krt18","OK","negbinomial.size",1.1473689423753e-62,8.05655474419641e-60,"Krt18",117
"Igfbp6","OK","negbinomial.size",5.35232720494844e-07,1.01899090662631e-05,"Igfbp6",60
"Amhr2","OK","negbinomial.size",0.000137371088107614,0.00154261399693377,"Amhr2",73
"Fhl1","OK","negbinomial.size",2.37026745700869e-06,4.01331668571811e-05,"Fhl1",77
"Msrb2","OK","negbinomial.size",0.000857720542108556,0.00730807288447525,"Msrb2",73
"Rfc2","OK","negbinomial.size",0.000229597896388153,0.00241685193049858,"Rfc2",176
"Prmt5","OK","negbinomial.size",0.00376822721252721,0.025031345707255,"Prmt5",185
"Wrb","OK","negbinomial.size",0.0081523576397139,0.0457520889258415,"Wrb",155
"Ivns1abp","OK","negbinomial.size",6.51039542329035e-08,1.47746369140336e-06,"Ivns1abp",253
"Slc38a1","OK","negbinomial.size",9.09431397828595e-11,3.0753208486912e-09,"Slc38a1",143
"Leprel2","OK","negbinomial.size",0.00794681850599165,0.0449087583853401,"Leprel2",98
"Serping1","OK","negbinomial.size",2.19749573615616e-12,9.13989777090454e-11,"Serping1",156
"Scg5","OK","negbinomial.size",8.94817498266052e-07,1.63005366960538e-05,"Scg5",50
"Slc26a6","OK","negbinomial.size",1.17090259845983e-05,0.000171287552914399,"Slc26a6",12
"Wfdc1","OK","negbinomial.size",1.20519580142098e-06,2.13448401803593e-05,"Wfdc1",14
"Poc1a","OK","negbinomial.size",2.52903668794591e-05,0.000337308502167713,"Poc1a",51
"Tmem176a","OK","negbinomial.size",0.00313950520153853,0.0214763745505819,"Tmem176a",122
"Tpi1","OK","negbinomial.size",0.00255840815700868,0.018232667564306,"Tpi1",239
"Tulp2","OK","negbinomial.size",7.73711945920222e-05,0.000928221055120572,"Tulp2",49
"Cdca3","OK","negbinomial.size",0.00235993059830246,0.0170523556609785,"Cdca3",102
"Tiam2","OK","negbinomial.size",1.07973956483239e-10,3.61032246089756e-09,"Tiam2",68
"Rps6ka2","OK","negbinomial.size",1.10738874092775e-17,7.96319240991236e-16,"Rps6ka2",103
"Slc22a3","OK","negbinomial.size",1.38963565445189e-05,0.000198978752543221,"Slc22a3",16
"Pde10a","OK","negbinomial.size",8.4563707844347e-06,0.000127156752904758,"Pde10a",23
"Zfp54","OK","negbinomial.size",5.95691170810331e-10,1.80019379897795e-08,"Zfp54",10
"Thbs2","OK","negbinomial.size",6.67084596640344e-12,2.65432961003193e-10,"Thbs2",37
"Pla2g7","OK","negbinomial.size",0.000253576379497626,0.00262983600526774,"Pla2g7",26
"Slc29a1","OK","negbinomial.size",7.43850841928699e-14,3.55173900004115e-12,"Slc29a1",91
"Hsp90ab1","OK","negbinomial.size",0.00132898941089805,0.0105831531673716,"Hsp90ab1",293
"Rsph9","OK","negbinomial.size",0.00471217082127679,0.029903871926412,"Rsph9",24
"Crip3","OK","negbinomial.size",0.0078779553519525,0.0446046389528564,"Crip3",13
"Nfya","OK","negbinomial.size",0.00326391560217065,0.0222128623392879,"Nfya",73
"Ppil1","OK","negbinomial.size",0.00687111328185839,0.0403247193930893,"Ppil1",159
"Ndc80","OK","negbinomial.size",0.00166818166960384,0.0128637497351815,"Ndc80",86
"Galnt14","OK","negbinomial.size",9.02736069843684e-06,0.000135206530310214,"Galnt14",24
"Ehd3","OK","negbinomial.size",1.09993273580643e-05,0.000161897621052051,"Ehd3",18
"Cyp1b1","OK","negbinomial.size",0.00069423571443543,0.00613404272628847,"Cyp1b1",102
"Nrxn1","OK","negbinomial.size",4.22838546284548e-13,1.91917251977135e-11,"Nrxn1",27
"Prepl","OK","negbinomial.size",0.00117144959643815,0.00951264886577017,"Prepl",88
"Srbd1","OK","negbinomial.size",0.00446863821512447,0.0287558675870301,"Srbd1",66
"Msh2","OK","negbinomial.size",0.00141340552418403,0.0111559144351068,"Msh2",169
"Hn1l","OK","negbinomial.size",6.04776722909818e-07,1.14409187660452e-05,"Hn1l",161
"Tmem204","OK","negbinomial.size",1.37019693181262e-24,1.79736711813706e-22,"Tmem204",42
"Ift140","OK","negbinomial.size",0.00203446557524062,0.015159435437982,"Ift140",79
"Rgs11","OK","negbinomial.size",5.00591555931641e-08,1.16256058427159e-06,"Rgs11",17
"Rfx2","OK","negbinomial.size",3.58032033974016e-07,7.05252209496342e-06,"Rfx2",27
"Cul2","OK","negbinomial.size",0.00635599464611276,0.037935754045324,"Cul2",134
"Svil","OK","negbinomial.size",8.74362641342323e-07,1.59835633226697e-05,"Svil",147
"Zeb1","OK","negbinomial.size",3.00931760391662e-06,4.95529904164034e-05,"Zeb1",167
"Sos1","OK","negbinomial.size",0.00387328213991245,0.02557265979211,"Sos1",160
"Syt4","OK","negbinomial.size",2.23287248555826e-14,1.13420420681315e-12,"Syt4",11
"Elp2","OK","negbinomial.size",0.00337061366261493,0.0228219031710915,"Elp2",208
"Mapre2","OK","negbinomial.size",0.00469984967865401,0.0298574271495971,"Mapre2",118
"Cdh2","OK","negbinomial.size",5.90829782206543e-10,1.79003429192881e-08,"Cdh2",162
"Dsc2","OK","negbinomial.size",2.73285550489344e-11,1.0006777963777e-09,"Dsc2",36
"Brd2","OK","negbinomial.size",0.00407537231493559,0.0266271041726252,"Brd2",243
"Psd2","OK","negbinomial.size",3.38742081198423e-08,8.10333511676467e-07,"Psd2",18
"Hspa9","OK","negbinomial.size",0.00189690737055479,0.014304095566843,"Hspa9",224
"Gfra3","OK","negbinomial.size",8.93395717216943e-40,2.73447812215863e-37,"Gfra3",76
"C2","OK","negbinomial.size",0.00251004367350106,0.0179738400303432,"C2",15
"Epb4.1l4a","OK","negbinomial.size",0.00385577306446779,0.0254993701221895,"Epb4.1l4a",42
"Npc1","OK","negbinomial.size",0.00795556835012587,0.0449087583853401,"Npc1",122
"Spry4","OK","negbinomial.size",4.56346964110483e-07,8.77200275456817e-06,"Spry4",44
"Nr3c1","OK","negbinomial.size",1.14052204148606e-05,0.00016725321387247,"Nr3c1",100
"Hdac3","OK","negbinomial.size",0.00488161965555729,0.0307179197830192,"Hdac3",141
"Hbegf","OK","negbinomial.size",0.000116515230363353,0.00134001517779013,"Hbegf",46
"Dpysl3","OK","negbinomial.size",1.01182422655815e-14,5.29743236509854e-13,"Dpysl3",131
"Slmo1","OK","negbinomial.size",0.00113712568458625,0.00927810614962821,"Slmo1",26
"Sncaip","OK","negbinomial.size",0.00121231793233138,0.00978461065465835,"Sncaip",101
"Ppic","OK","negbinomial.size",3.10175174571211e-05,0.000403768926810965,"Ppic",248
"Atp9b","OK","negbinomial.size",0.00567660272244192,0.034660668387616,"Atp9b",97
"Cndp2","OK","negbinomial.size",0.00218969808108829,0.0161050067738453,"Cndp2",74
"Anxa1","OK","negbinomial.size",3.24552133384118e-14,1.6009003372753e-12,"Anxa1",32
"Fth1","OK","negbinomial.size",0.00911020833033369,0.0498617867213174,"Fth1",293
"Rab3il1","OK","negbinomial.size",5.3782975792469e-05,0.000664603915149795,"Rab3il1",48
"Fads3","OK","negbinomial.size",0.0051229070283331,0.0318643021811735,"Fads3",33
"Ms4a4d","OK","negbinomial.size",0.000388324035467578,0.00380264480014477,"Ms4a4d",18
"Gna14","OK","negbinomial.size",2.4613180117017e-10,7.83486749484887e-09,"Gna14",25
"Ccdc86","OK","negbinomial.size",0.00600014506624729,0.0361553415728389,"Ccdc86",120
"Ddb1","OK","negbinomial.size",4.80214997047144e-06,7.64310189300235e-05,"Ddb1",251
"Fen1","OK","negbinomial.size",7.50663760215232e-06,0.000113714128244787,"Fen1",108
"Tmem2","OK","negbinomial.size",0.00044649872315417,0.00430521426356327,"Tmem2",164
"Naa40","OK","negbinomial.size",1.63865648580808e-11,6.19007673135794e-10,"Naa40",105
"Cdca5","OK","negbinomial.size",7.79571046806952e-07,1.4427503233697e-05,"Cdca5",68
"Kif20b","OK","negbinomial.size",0.00697226423443093,0.0407979991011774,"Kif20b",125
"Il33","OK","negbinomial.size",6.45562914198714e-12,2.5772857882241e-10,"Il33",38
"Tnks2","OK","negbinomial.size",4.86509158247959e-06,7.72268593351847e-05,"Tnks2",232
"Gldc","OK","negbinomial.size",1.52139396146651e-05,0.000215943872984848,"Gldc",17
"Pola2","OK","negbinomial.size",0.000329431158281126,0.00331290626487094,"Pola2",71
"Coro1b","OK","negbinomial.size",0.000351337742193679,0.00349784706302414,"Coro1b",142
"Sf3b2","OK","negbinomial.size",3.52109399132621e-05,0.000452435941598073,"Sf3b2",266
"Pacs1","OK","negbinomial.size",0.00542268963179807,0.0334004385802238,"Pacs1",103
"Papss2","OK","negbinomial.size",5.27689654789327e-08,1.22311289499421e-06,"Papss2",16
"Cpt1a","OK","negbinomial.size",9.69404128922663e-06,0.000144466630298999,"Cpt1a",64
"Smarca2","OK","negbinomial.size",4.04704436155726e-06,6.52832007350122e-05,"Smarca2",221
"Ltbp3","OK","negbinomial.size",5.29625146369537e-05,0.000655143561887374,"Ltbp3",115
"Stip1","OK","negbinomial.size",9.60652005692114e-08,2.10409229210032e-06,"Stip1",202
"Cep55","OK","negbinomial.size",2.30728131329508e-08,5.69049938776928e-07,"Cep55",74
"Rbp4","OK","negbinomial.size",0.00716053231446348,0.0415938074149638,"Rbp4",20
"Ccnj","OK","negbinomial.size",0.000545711207043227,0.00503023527295367,"Ccnj",131
"Tm9sf3","OK","negbinomial.size",0.00661877318088329,0.0391119837184903,"Tm9sf3",209
"Add3","OK","negbinomial.size",0.000403585893010328,0.00393273861621574,"Add3",157
"Nr0b1","OK","negbinomial.size",2.42781226632786e-05,0.000325993194861144,"Nr0b1",16
"Afap1l2","OK","negbinomial.size",3.68107794717199e-17,2.5696507283855e-15,"Afap1l2",37
"Ablim1","OK","negbinomial.size",8.93262158672598e-07,1.63005366960538e-05,"Ablim1",104
"Bnc1","OK","negbinomial.size",6.62183951790493e-19,5.16633322387131e-17,"Bnc1",63
"Tollip","OK","negbinomial.size",0.000232215184603407,0.00244009917131238,"Tollip",90
"Maged1","OK","negbinomial.size",0.00349641039229951,0.0234871417292511,"Maged1",282
"Got1","OK","negbinomial.size",0.00226373987535441,0.0165109418940815,"Got1",95
"Peo1","OK","negbinomial.size",1.29644545752727e-05,0.000188268484507336,"Peo1",56
"Zfhx4","OK","negbinomial.size",0.000471038840888987,0.00449104684000945,"Zfhx4",128
"Maged2","OK","negbinomial.size",1.28043622998537e-11,4.89889976837672e-10,"Maged2",273
"Polr3a","OK","negbinomial.size",0.00310682760066225,0.0213261650771163,"Polr3a",54
"Sat1","OK","negbinomial.size",1.30706451575696e-05,0.000189349868016878,"Sat1",141
"Cd63","OK","negbinomial.size",2.66213560591034e-07,5.38608690300877e-06,"Cd63",284
"Esyt1","OK","negbinomial.size",1.47983142439384e-07,3.14319354323653e-06,"Esyt1",36
"Enthd2","OK","negbinomial.size",0.000693046831440217,0.00613264756781757,"Enthd2",18
"Dctn2","OK","negbinomial.size",0.00394975175839662,0.0260056187203422,"Dctn2",169
"Katnal2","OK","negbinomial.size",3.64726992554475e-05,0.000467641902268826,"Katnal2",21
"Atp5a1","OK","negbinomial.size",0.00618429098377452,0.037059177446444,"Atp5a1",281
"Tubgcp2","OK","negbinomial.size",0.00674947020052489,0.039688879696387,"Tubgcp2",133
"Inpp5a","OK","negbinomial.size",0.00512918423156711,0.0318724998293684,"Inpp5a",48
"Ifitm1","OK","negbinomial.size",2.88267870104318e-06,4.79923788763633e-05,"Ifitm1",152
"Ifitm3","OK","negbinomial.size",2.75840387339548e-08,6.73355154125191e-07,"Ifitm3",111
"Ptdss2","OK","negbinomial.size",0.00307557201968732,0.0211847104437436,"Ptdss2",117
"Lmntd2","OK","negbinomial.size",0.00321255034402379,0.0219007501179966,"Lmntd2",10
"Taldo1","OK","negbinomial.size",0.00127868098175695,0.0102338745919203,"Taldo1",189
"Eps8l2","OK","negbinomial.size",0.00138557354991437,0.0109723642851356,"Eps8l2",12
"Cd151","OK","negbinomial.size",4.84566648077528e-05,0.000604417145047173,"Cd151",77
"Farp1","OK","negbinomial.size",0.000261133979627022,0.00268720371966187,"Farp1",147
"Cbx2","OK","negbinomial.size",5.20238174006805e-05,0.000644868440614666,"Cbx2",79
"Eif4a3","OK","negbinomial.size",0.00156671360208889,0.0121915647119524,"Eif4a3",223
"Pde8a","OK","negbinomial.size",0.0012496602665837,0.0100340731904477,"Pde8a",19
"Dach2","OK","negbinomial.size",9.58037866754507e-08,2.10222389989863e-06,"Dach2",34
"Copg2","OK","negbinomial.size",8.23725270899045e-15,4.35080024722208e-13,"Copg2",255
"Podxl","OK","negbinomial.size",3.43690774876809e-22,3.83423998103222e-20,"Podxl",127
"Cct8","OK","negbinomial.size",9.14196070684103e-07,1.65595728311929e-05,"Cct8",260
"Phf6","OK","negbinomial.size",4.94597847450153e-06,7.81988676160593e-05,"Phf6",178
"Ccdc51","OK","negbinomial.size",9.18610649774682e-05,0.00108048971296233,"Ccdc51",29
"Shisa5","OK","negbinomial.size",0.00105952187827811,0.00871641120675793,"Shisa5",99
"Wdr24","OK","negbinomial.size",2.71992240448524e-07,5.49369098855166e-06,"Wdr24",42
"Itih5","OK","negbinomial.size",8.50656110379019e-113,3.38476066319811e-109,"Itih5",101
"Slco3a1","OK","negbinomial.size",0.00104945904469297,0.00865151423791437,"Slco3a1",33
"Itgb1","OK","negbinomial.size",0.00480573837806486,0.0303845863447883,"Itgb1",267
"Nrp1","OK","negbinomial.size",9.19380708147313e-07,1.66282538078098e-05,"Nrp1",139
"Prkar1b","OK","negbinomial.size",2.52286797513161e-07,5.13255661835051e-06,"Prkar1b",17
"Myo5b","OK","negbinomial.size",0.00758496405893423,0.0432799789538709,"Myo5b",55
"Casp12","OK","negbinomial.size",9.66065855219543e-06,0.000144149101421946,"Casp12",17
"Oprk1","OK","negbinomial.size",2.37970655322209e-07,4.8724797814429e-06,"Oprk1",13
"Rdh10","OK","negbinomial.size",0.00308096463414774,0.0212015516491885,"Rdh10",67
"Paqr8","OK","negbinomial.size",3.76259147018187e-11,1.35283296323979e-09,"Paqr8",13
"Eya1","OK","negbinomial.size",0.000427677250292863,0.00414381764346259,"Eya1",17
"Tram1","OK","negbinomial.size",0.00167878513503113,0.0129301653984693,"Tram1",191
"Slco5a1","OK","negbinomial.size",0.000141897454083936,0.00158598306123591,"Slco5a1",10
"Akr1cl","OK","negbinomial.size",7.79697611133608e-184,9.30725038410188e-180,"Akr1cl",108
"Nrp2","OK","negbinomial.size",0.000584767546375858,0.00532852687106001,"Nrp2",50
"Hspd1","OK","negbinomial.size",2.05141029936101e-07,4.23662365804021e-06,"Hspd1",251
"Slc40a1","OK","negbinomial.size",0.000234430745108452,0.00245905079469209,"Slc40a1",50
"Wdr75","OK","negbinomial.size",0.000383784625709641,0.0037724399148434,"Wdr75",155
"Ikzf2","OK","negbinomial.size",6.99952501206469e-09,1.84038171958185e-07,"Ikzf2",35
"Clk1","OK","negbinomial.size",0.00013813379186046,0.00154972093368262,"Clk1",289
"Nif3l1","OK","negbinomial.size",0.000985947077078896,0.00820156812480194,"Nif3l1",183
"Col5a2","OK","negbinomial.size",6.61157347384308e-06,0.000101704062573795,"Col5a2",170
"Col3a1","OK","negbinomial.size",4.99169751470352e-19,4.02607386709567e-17,"Col3a1",252
"Tex30","OK","negbinomial.size",0.00540998959447668,0.0333397242071596,"Tex30",139
"Ormdl1","OK","negbinomial.size",0.000256598556609067,0.00265196274479864,"Ormdl1",99
"Tmeff2","OK","negbinomial.size",0.000136513159561158,0.00153442333868319,"Tmeff2",24
"Inpp4a","OK","negbinomial.size",0.000643447795389314,0.00577506491245282,"Inpp4a",112
"Plekhb2","OK","negbinomial.size",7.6470139447046e-16,4.70527863185252e-14,"Plekhb2",36
"Imp4","OK","negbinomial.size",0.0026571819966439,0.0188130376595126,"Imp4",158
"Rqcd1","OK","negbinomial.size",0.000187951732005054,0.00203038898185007,"Rqcd1",216
"Igfbp5","OK","negbinomial.size",1.34864074346033e-13,6.41383448393863e-12,"Igfbp5",262
"Fn1","OK","negbinomial.size",0.00402379072550934,0.0263841859659996,"Fn1",216
"Itm2c","OK","negbinomial.size",9.66419631402196e-05,0.00113099520980863,"Itm2c",149
"Ncl","OK","negbinomial.size",0.00105647347338059,0.00869732679430632,"Ncl",292
"Epha4","OK","negbinomial.size",3.68679367820477e-15,2.07590830833633e-13,"Epha4",69
"Farsb","OK","negbinomial.size",0.00763073958547959,0.0435203719215814,"Farsb",137
"Mrpl44","OK","negbinomial.size",0.000638064693383508,0.00573105962747851,"Mrpl44",135
"Serpine2","OK","negbinomial.size",8.66155117250224e-09,2.24767252926433e-07,"Serpine2",137
"Mterf4","OK","negbinomial.size",0.00112238024195528,0.00918414604235098,"Mterf4",107
"Scly","OK","negbinomial.size",7.04985391247559e-05,0.00085262518898907,"Scly",24
"Pam","OK","negbinomial.size",0.000460479264058481,0.00441505299202095,"Pam",250
"Ccdc93","OK","negbinomial.size",2.8411195357252e-05,0.000372277100965442,"Ccdc93",56
"Slc35f5","OK","negbinomial.size",0.00308156924782961,0.0212015516491885,"Slc35f5",81
"Mcm6","OK","negbinomial.size",0.00106168792694419,0.00872821541593165,"Mcm6",207
"Dars","OK","negbinomial.size",0.00361894605512323,0.0241742356239541,"Dars",155
"Rgs2","OK","negbinomial.size",1.42490106096793e-15,8.42031879444268e-14,"Rgs2",126
"Cfh","OK","negbinomial.size",6.21490593313334e-142,3.70936660619064e-138,"Cfh",100
"Tfcp2l1","OK","negbinomial.size",7.95854241363639e-08,1.77240896999212e-06,"Tfcp2l1",12
"Epb4.1l5","OK","negbinomial.size",0.000143947148011042,0.00160588514561478,"Epb4.1l5",189
"Steap3","OK","negbinomial.size",1.91470749157921e-07,3.96803182760088e-06,"Steap3",19
"Pfkfb2","OK","negbinomial.size",7.44846192718743e-07,1.38277278421207e-05,"Pfkfb2",61
"Tnni1","OK","negbinomial.size",5.66611114894904e-11,1.97767160190072e-09,"Tnni1",92
"Rassf5","OK","negbinomial.size",0.000687852389994859,0.00610475388800641,"Rassf5",13
"Mr1","OK","negbinomial.size",7.04485194299879e-28,1.25514026333696e-25,"Mr1",31
"Lamc2","OK","negbinomial.size",0.00702980390724699,0.0410541923878705,"Lamc2",13
"Kif26b","OK","negbinomial.size",6.27783071809458e-12,2.51471360006359e-10,"Kif26b",84
"Parp1","OK","negbinomial.size",1.09517670799943e-05,0.000161396597078879,"Parp1",195
"Trp53bp2","OK","negbinomial.size",0.00146804852618471,0.0115365999059032,"Trp53bp2",132
"Tmem63a","OK","negbinomial.size",0.0061919821939779,0.0370680498743802,"Tmem63a",15
"Atp1b1","OK","negbinomial.size",0.00747225603329941,0.0428416523868852,"Atp1b1",142
"Kifap3","OK","negbinomial.size",0.00211351137616743,0.0156410324223872,"Kifap3",205
"Prrx1","OK","negbinomial.size",0.000120872025600922,0.00138364482866959,"Prrx1",71
"Astn1","OK","negbinomial.size",1.50984985227649e-07,3.19558115011073e-06,"Astn1",11
"Sec16b","OK","negbinomial.size",2.02227387531004e-09,5.69336869093771e-08,"Sec16b",15
"Soat1","OK","negbinomial.size",5.10151651551505e-06,8.03387897700569e-05,"Soat1",263
"Ptpn14","OK","negbinomial.size",0.00786619367256425,0.0445651418459418,"Ptpn14",97
"Cenpf","OK","negbinomial.size",9.66675956526927e-09,2.49766469546795e-07,"Cenpf",122
"Ppp2r5a","OK","negbinomial.size",1.1989157477007e-10,3.98647835105941e-09,"Ppp2r5a",117
"Tmem206","OK","negbinomial.size",4.03729258696279e-05,0.00051323920778035,"Tmem206",94
"Atf3","OK","negbinomial.size",2.06236946536215e-05,0.000281998903872027,"Atf3",100
"Suv39h2","OK","negbinomial.size",0.00404073517229201,0.0264587250420459,"Suv39h2",47
"Sephs1","OK","negbinomial.size",2.68275411531635e-05,0.000354248184452779,"Sephs1",155
"Uhmk1","OK","negbinomial.size",0.00459647645869533,0.0293255689403774,"Uhmk1",76
"Mcm10","OK","negbinomial.size",2.99962049488169e-14,1.48574563682169e-12,"Mcm10",96
"Rgs5","OK","negbinomial.size",1.96748074997916e-77,2.34858177125013e-74,"Rgs5",115
"Nuf2","OK","negbinomial.size",0.0084040167781706,0.0467904609519694,"Nuf2",82
"Lmx1a","OK","negbinomial.size",0.000403401767858356,0.00393273861621574,"Lmx1a",18
"Prdx6","OK","negbinomial.size",0.000926530163130734,0.00777777113733585,"Prdx6",239
"Rabgap1l","OK","negbinomial.size",1.34179889756259e-09,3.87822117196238e-08,"Rabgap1l",97
"Plxdc2","OK","negbinomial.size",1.81823676209234e-07,3.78783459495572e-06,"Plxdc2",133
"Nek6","OK","negbinomial.size",0.000336511019232276,0.0033727389056051,"Nek6",148
"Lypd6b","OK","negbinomial.size",6.39722394816967e-05,0.000780814542630893,"Lypd6b",11
"Pkn3","OK","negbinomial.size",0.00482430029994032,0.0304374591333972,"Pkn3",49
"Eng","OK","negbinomial.size",0.000590003054318257,0.00537213307352939,"Eng",33
"Col5a1","OK","negbinomial.size",1.04821755601434e-09,3.07434225212364e-08,"Col5a1",164
"Lamc3","OK","negbinomial.size",0.00382672780521785,0.0253370752481656,"Lamc3",18
"Tor1b","OK","negbinomial.size",0.000368623246254977,0.00364863655932476,"Tor1b",155
"Crat","OK","negbinomial.size",0.000490546597419669,0.00462531969462764,"Crat",69
"Usp20","OK","negbinomial.size",0.000379279534245244,0.00373628904415569,"Usp20",33
"Zeb2","OK","negbinomial.size",0.000622069990021688,0.00560084035822889,"Zeb2",200
"Gsn","OK","negbinomial.size",0.00017560743782672,0.00191087145427307,"Gsn",144
"Grb14","OK","negbinomial.size",2.2003314089929e-17,1.56341404935406e-15,"Grb14",63
"Gca","OK","negbinomial.size",1.71353222637193e-07,3.58849722564942e-06,"Gca",22
"Psmd14","OK","negbinomial.size",0.00735219877310792,0.0424386831501882,"Psmd14",215
"Wdr5","OK","negbinomial.size",0.00225983880862848,0.0164988965496014,"Wdr5",95
"Pmpca","OK","negbinomial.size",0.00573754498501426,0.0349434053500588,"Pmpca",158
"Traf2","OK","negbinomial.size",0.0021447745893232,0.0158331318940946,"Traf2",43
"Neb","OK","negbinomial.size",0.000466767832531338,0.00446458943663989,"Neb",15
"Pax8","OK","negbinomial.size",6.65874010536529e-22,7.22594369434049e-20,"Pax8",55
"Ly75","OK","negbinomial.size",0.00697101016099836,0.0407979991011774,"Ly75",35
"Ssfa2","OK","negbinomial.size",0.000221236517625431,0.00234122367987125,"Ssfa2",63
"Cybrd1","OK","negbinomial.size",4.54529936631487e-07,8.75116750575816e-06,"Cybrd1",18
"Hat1","OK","negbinomial.size",0.00224147783854796,0.0164049791286003,"Hat1",202
"Ssrp1","OK","negbinomial.size",0.000499779122190382,0.00467910853457772,"Ssrp1",235
"Lrp2","OK","negbinomial.size",4.06652234763273e-05,0.000516405077273318,"Lrp2",31
"Tfpi","OK","negbinomial.size",0.000449690730687101,0.00432899859049349,"Tfpi",124
"Kif18a","OK","negbinomial.size",0.00795694261414043,0.0449087583853401,"Kif18a",66
"Depdc7","OK","negbinomial.size",0.00688386514458974,0.0403797042904018,"Depdc7",26
"Hipk3","OK","negbinomial.size",0.00730178690630566,0.0421884948211862,"Hipk3",129
"Pamr1","OK","negbinomial.size",3.81516420217922e-14,1.86645963448415e-12,"Pamr1",34
"Ttc17","OK","negbinomial.size",0.000327804164721942,0.00329932404239951,"Ttc17",73
"Gatm","OK","negbinomial.size",1.93088614066443e-13,9.00351088324662e-12,"Gatm",49
"Sema6d","OK","negbinomial.size",1.0944915321832e-07,2.37704499302437e-06,"Sema6d",126
"Fbn1","OK","negbinomial.size",7.7637054395372e-15,4.1189045258558e-13,"Fbn1",162
"Cops2","OK","negbinomial.size",0.000211388590757563,0.00224611120614079,"Cops2",221
"Meis2","OK","negbinomial.size",1.61318534914068e-06,2.80708360243327e-05,"Meis2",206
"Cd82","OK","negbinomial.size",0.00412356719850777,0.0268978260374794,"Cd82",41
"Creb3l1","OK","negbinomial.size",5.9803373175943e-11,2.06919671188763e-09,"Creb3l1",120
"Arhgap1","OK","negbinomial.size",0.0003847149966715,0.00377659779216094,"Arhgap1",206
"Tubgcp4","OK","negbinomial.size",0.000388074158372671,0.00380264480014477,"Tubgcp4",186
"Jag1","OK","negbinomial.size",1.34037581206836e-08,3.41881753603847e-07,"Jag1",93
"Slx4ip","OK","negbinomial.size",0.000272535514453749,0.00279249479487932,"Slx4ip",72
"Haus2","OK","negbinomial.size",0.00215307587771312,0.0158845900817438,"Haus2",109
"Ptpra","OK","negbinomial.size",0.00591699058455239,0.0357962188056797,"Ptpra",214
"Nusap1","OK","negbinomial.size",0.0020092860925401,0.0149999049947788,"Nusap1",111
"Rad51","OK","negbinomial.size",0.000497879799361201,0.00467445720121134,"Rad51",138
"Rassf2","OK","negbinomial.size",1.87503216423265e-13,8.81191297025399e-12,"Rassf2",68
"Bub1","OK","negbinomial.size",4.67367497464227e-05,0.000586025821137655,"Bub1",109
"Fbln7","OK","negbinomial.size",1.37055161712396e-09,3.94223485629125e-08,"Fbln7",14
"Nop56","OK","negbinomial.size",0.00297502626019295,0.0206809476551784,"Nop56",243
"Rrbp1","OK","negbinomial.size",0.00182505391819906,0.0138409584634956,"Rrbp1",240
"Napb","OK","negbinomial.size",0.000244368022059363,0.0025520744351029,"Napb",33
"Cst9","OK","negbinomial.size",2.18188984684455e-16,1.438962381314e-14,"Cst9",26
"Tpx2","OK","negbinomial.size",2.68297176927414e-09,7.46541585310616e-08,"Tpx2",114
"Kif3b","OK","negbinomial.size",1.19164180154904e-06,2.11676014659092e-05,"Kif3b",66
"Aurka","OK","negbinomial.size",5.60675492634087e-09,1.50399625967935e-07,"Aurka",75
"Pkia","OK","negbinomial.size",0.000131781576785994,0.00149106794511318,"Pkia",50
"Stmn2","OK","negbinomial.size",1.23092440916251e-08,3.14636930881645e-07,"Stmn2",11
"Fabp5","OK","negbinomial.size",0.00304725088790002,0.0210961683954693,"Fabp5",169
"Sall4","OK","negbinomial.size",3.07112346910233e-28,5.55454558343552e-26,"Sall4",40
"E2f5","OK","negbinomial.size",0.00253835594642619,0.018122221849575,"E2f5",129
"Car13","OK","negbinomial.size",0.00670172358532121,0.039485920255666,"Car13",43
"Car3","OK","negbinomial.size",2.0384749961285e-14,1.04434661067751e-12,"Car3",27
"Dok5","OK","negbinomial.size",0.000648329587820289,0.00580578416339894,"Dok5",16
"Psma7","OK","negbinomial.size",0.00157135451061058,0.0122197125688329,"Psma7",271
"Nkain4","OK","negbinomial.size",9.83151343473492e-08,2.14549864479764e-06,"Nkain4",37
"Zbtb46","OK","negbinomial.size",0.00499512025946448,0.0312673049487297,"Zbtb46",100
"Oprl1","OK","negbinomial.size",3.92841075790942e-09,1.07801009694632e-07,"Oprl1",10
"Mtfr1","OK","negbinomial.size",0.0045824911121172,0.0292676278252237,"Mtfr1",116
"Gss","OK","negbinomial.size",1.58134398176028e-05,0.000222600272526797,"Gss",73
